Date,Close,Upper_Band,Lower_Band
2020-04-03,31612,34662.22402037136,27117.375979628636
2020-04-06,32215,34426.60685391422,27212.493146085777
2020-04-07,32114,33864.3443319853,27513.755668014695
2020-04-08,31713,33416.40510052003,27740.894899479972
2020-04-09,31713,33320.77217344651,27776.327826553486
2020-04-10,32315,33387.95624351772,27749.343756482285
2020-04-13,31612,33486.7584222777,27851.241577722296
2020-04-14,32014,33621.61996776622,27957.280032233775
2020-04-16,33218,33811.03183142773,28259.568168572267
2020-04-17,34523,33875.53098425646,28957.769015743543
2020-04-20,35125,34544.33671506839,28800.76328493161
2020-04-21,35225,34949.1980771795,29038.2019228205
2020-04-22,35526,35527.57200965364,28911.427990346365
2020-04-23,37232,36469.808277386815,28591.39172261318
2020-04-24,36731,37057.6415998904,28655.958400109612
2020-04-27,36931,37606.54409463547,28739.25590536453
2020-04-28,37132,38103.25413155211,28884.845868447894
2020-04-29,36931,38501.267749914376,29058.83225008563
2020-05-04,37433,38817.0118343797,29465.688165620297
2020-05-06,40043,39761.432573256374,29374.36742674363
2020-05-07,41347,40869.35094357046,29239.94905642954
2020-05-08,41347,41801.784806985495,29220.715193014505
2020-05-11,41648,42629.6835871071,29346.216412892893
2020-05-12,43053,43584.88483461609,29525.015165383906
2020-05-13,43455,44426.02527308741,29858.074726912593
2020-05-14,45161,45527.18460334381,30041.515396656185
2020-05-15,44458,46144.82104800855,30708.478951991452
2020-05-18,44358,46574.816199981564,31512.88380001843
2020-05-19,44157,46926.63971012408,32254.960289875926
2020-05-20,46465,47728.115630031425,32647.684369968574
2020-05-21,47670,48662.919492698435,32967.38050730157
2020-05-22,49577,49839.52341564999,33225.97658435001
2020-05-25,53792,51908.30330847184,32983.796691528165
2020-05-26,54193,53774.240314448485,32813.95968555151
2020-05-27,52286,54806.84395778528,33336.85604221472
2020-05-28,53591,55889.386025465035,33920.31397453496
2020-05-29,52888,56589.641961087356,34795.65803891265
2020-06-01,52989,57034.83295723358,35956.26704276643
2020-06-02,52086,57133.021826288896,37323.3781737111
2020-06-03,50078,57104.723574248266,38355.17642575173
2020-06-04,50982,57187.13337408475,39236.26662591525
2020-06-05,50379,57075.65497661829,40250.94502338172
2020-06-08,51483,56969.29562746262,41340.80437253739
2020-06-09,51082,56859.00778842467,42253.99221157533
2020-06-10,52587,56835.46880917648,43190.73119082352
2020-06-11,53189,56974.48120985779,43854.51879014221
2020-06-12,53390,56909.903375353446,44812.29662464655
2020-06-15,50681,56399.393454862286,45955.106545137714
2020-06-16,52788,55690.13397181325,47527.466028186755
2020-06-17,52788,55235.37789252118,48614.52210747881
2020-06-18,52888,54842.17989985157,49529.520100148424
2020-06-19,52888,54720.286071776354,49982.51392822365
2020-06-22,54996,54986.83839673211,49836.361603267884
2020-06-23,56501,55597.56531740077,49456.43468259923
2020-06-24,56702,56336.737834367,49158.86216563301
2020-06-25,55096,56546.999825825624,49099.10017417438
2020-06-26,55096,56793.921227031795,49072.9787729682
2020-06-29,53691,56843.88460558785,49093.21539441215
2020-06-30,53691,56913.642209620826,49183.95779037918
2020-07-01,54093,56874.3030572881,49624.7969427119
2020-07-02,57304,57451.05758682963,49680.242413170374
2020-07-03,59010,58288.42392551953,49705.976074480466
2020-07-06,60315,59405.26749818525,49472.33250181476
2020-07-07,62322,60835.76544345552,49165.83455654448
2020-07-08,65835,63125.390833938094,48201.0091660619
2020-07-09,71354,66708.21544434609,46434.684555653905
2020-07-10,71354,69437.57608820077,45501.72391179923
2020-07-13,70652,71348.98945929721,45587.41054070278
2020-07-14,68845,72653.02487549678,45889.07512450324
2020-07-15,67741,73545.65126657988,46491.74873342012
2020-07-16,64630,73845.85825396652,47365.74174603348
2020-07-17,65232,74093.93420729153,48352.06579270847
2020-07-20,62222,74120.57341756737,49048.026582432634
2020-07-21,63426,74256.4351028406,49604.66489715942
2020-07-22,63827,74386.17678429876,50187.423215701245
2020-07-23,66136,74558.24420453311,51119.355795466894
2020-07-24,65132,74510.69417856008,52170.505821439925
2020-07-27,65534,74165.26432547542,53700.23567452458
2020-07-28,66136,73611.11309674631,55498.8869032537
2020-07-29,66537,72803.95138402267,57550.44861597732
2020-07-30,66637,72325.85005592459,58961.84994407542
2020-07-31,68946,72193.80692406668,60087.493075933315
2020-08-03,73462,73039.88153144866,60556.11846855134
2020-08-04,74265,74101.86155673715,60688.43844326284
2020-08-05,74365,75165.27022510252,60478.02977489746
2020-08-06,73060,75459.97508863054,60353.92491136946
2020-08-07,70853,75389.97845345043,60373.82154654957
2020-08-10,71455,75500.7563046829,60343.34369531711
2020-08-11,70752,75692.37226876582,60342.427731234166
2020-08-12,71053,75974.89457401987,60391.105425980124
2020-08-13,72358,76385.85251073915,60752.94748926084
2020-08-14,72759,76810.2891975298,61081.2108024702
2020-08-18,75870,77404.16127016244,61852.13872983755
2020-08-19,75569,77867.22160668173,62603.378393318264
2020-08-20,73161,77807.3251194186,63596.6748805814
2020-08-21,74265,78041.95970516291,64174.94029483708
2020-08-24,76272,78363.2691100976,64967.6308899024
2020-08-25,76473,78580.46970340134,65844.33029659865
2020-08-26,78681,79158.79015719905,66520.50984280094
2020-08-27,82394,80570.79590787776,66694.20409212224
2020-08-28,81390,81313.8938491145,67426.4061508855
2020-08-31,81691,82190.35773707752,67824.44226292247
2020-09-01,80587,82920.88539746129,67806.4146025387
2020-09-02,82695,83996.432335268,67573.867664732
2020-09-03,82293,84856.52459362336,67506.57540637665
2020-09-04,80688,85330.31560024913,67795.58439975086
2020-09-07,78681,85338.99198212613,68569.70801787388
2020-09-08,78279,85283.95012900353,69307.14987099648
2020-09-09,77075,84986.63091064947,70236.76908935052
2020-09-10,77376,84630.41228381597,71225.28771618404
2020-09-11,76071,84356.40696458246,71870.59303541754
2020-09-14,74967,84137.52376746856,72310.27623253143
2020-09-15,76473,84123.12361021452,72384.97638978549
2020-09-16,75670,84118.61192147486,72399.58807852515
2020-09-17,74465,83970.08054274636,72678.51945725364
2020-09-18,74867,83914.83100942161,72793.96899057837
2020-09-21,73161,84163.89668971984,72233.80331028017
2020-09-22,70853,84698.89476580126,71136.80523419875
2020-09-23,73362,84718.14268208474,70585.65731791525
2020-09-24,70652,84417.46999409847,69712.13000590153
2020-09-25,70551,84126.74623880659,68918.95376119342
2020-09-28,74064,83411.7565364142,68871.2434635858
2020-09-29,73161,82840.26482811116,68700.13517188883
2020-10-05,74365,81644.62774013412,69062.77225986587
2020-10-06,76573,80490.49407879947,69644.90592120052
2020-10-07,76372,79639.24819025592,70064.55180974407
2020-10-08,76071,79201.70616435145,70241.09383564854
2020-10-12,74566,78691.29781365691,70380.20218634309
2020-10-13,74666,78396.96202271963,70433.63797728038
2020-10-14,73964,77976.79674946646,70512.60325053353
2020-10-15,72659,77766.41291939709,70381.78708060292
2020-10-16,71756,77719.87080817508,70107.22919182492
2020-10-19,70853,77472.92643303076,69792.17356696924
2020-10-20,70752,77306.70269970068,69466.59730029931
2020-10-21,70953,77240.81998037684,69181.28001962317
2020-10-22,70050,77156.02473040781,68784.37526959219
2020-10-23,68243,77410.81009645983,68037.78990354018
2020-10-26,66136,77977.5294732056,66999.37052679439
2020-10-27,67039,78155.64298743373,66188.95701256627
2020-10-28,69548,78179.34842429803,66054.85157570198
2020-10-29,68845,78233.24318008305,65830.35681991695
2020-10-30,66236,78274.80148889094,65005.99851110905
2020-11-02,67139,78224.97923798588,64453.62076201412
2020-11-03,67541,77928.63687902948,64067.56312097053
2020-11-04,72157,77224.52883268938,64330.07116731062
2020-11-05,72860,76581.70831191185,64621.69168808814
2020-11-06,74365,76209.72082910899,64823.07917089099
2020-11-09,74566,76209.72082910899,64823.07917089099
2020-11-10,71455,75728.53527490364,64983.16472509637
2020-11-11,71354,75350.093907338,65100.60609266201
2020-11-12,71756,75230.02995440732,65130.370045592674
2020-11-13,73362,75464.55633288091,65056.44366711909
2020-11-16,72659,75659.7621386371,65041.8378613629
2020-11-17,72659,75853.04848930906,65039.25151069092
2020-11-18,73362,76126.21450386514,65006.985496134876
2020-11-19,73362,76422.78608026016,65041.61391973983
2020-11-20,73362,76667.80307595161,65308.49692404838
2020-11-23,73663,76675.98422115587,66053.01577884413
2020-11-24,74867,76875.52239150388,66636.27760849611
2020-11-25,73663,77038.23361188213,66885.06638811786
2020-11-26,75068,77307.73473955604,67237.86526044397
2020-11-27,74867,76983.48932689236,68425.21067310765
2020-11-30,73863,76445.99916119494,69635.10083880507
2020-12-01,75168,75782.03317198064,71061.76682801935
2020-12-02,74867,75922.92977487059,71191.8702251294
2020-12-03,75068,76101.40270943684,71234.19729056317
2020-12-04,78179,77013.07939476956,70703.92060523044
2020-12-07,77275,77490.53464791144,70497.36535208856
2020-12-08,75168,77498.34430280166,70860.85569719835
2020-12-09,75268,77444.72244524577,71305.87755475423
2020-12-10,74365,77317.39726956125,71694.10273043875
2020-12-11,75168,77368.76635575728,71823.33364424272
2020-12-14,74967,77332.69474047807,72090.20525952193
2020-12-15,74465,77243.57820853767,72359.92179146233
2020-12-16,74666,77214.73825146019,72519.1617485398
