Date,ma_005,ma_010,ma_020,ma_060,ma_120,ma_240
2019-06-25,25169.4,24988.7,24783.05,23958.45,22211.55,22348.858333333334
2019-06-26,25470.4,25099.1,24848.25,24045.416666666668,22258.383333333335,22361.820833333335
2019-06-27,25851.8,25199.5,24948.6,24140.766666666666,22306.058333333334,22373.95
2019-06-28,26052.6,25330.0,25018.85,24234.433333333334,22355.4,22386.495833333334
2019-07-01,26193.0,25490.5,25069.0,24324.75,22400.558333333334,22399.0375
2019-07-02,26233.2,25701.3,25159.35,24421.766666666666,22447.391666666666,22410.745833333334
2019-07-03,26293.4,25881.9,25274.75,24517.1,22494.225,22422.454166666666
2019-07-04,26333.4,26092.6,25395.15,24619.116666666665,22548.75,22435.833333333332
2019-07-05,26413.6,26233.1,25530.6,24729.5,22601.433333333334,22449.2125
2019-07-08,26353.4,26273.2,25570.75,24814.8,22646.591666666667,22457.575
2019-07-09,26333.2,26283.2,25635.95,24910.133333333335,22695.091666666667,22469.7
2019-07-10,26333.2,26313.3,25706.2,25005.466666666667,22746.941666666666,22483.916666666668
2019-07-11,26253.0,26293.2,25746.35,25072.366666666665,22798.125,22498.55
2019-07-12,26172.8,26293.2,25811.6,25119.2,22850.816666666666,22513.1875
2019-07-15,26373.6,26363.5,25927.0,25171.05,22908.525,22528.241666666665
2019-07-16,26454.0,26393.6,26047.45,25226.25,22964.391666666666,22542.879166666666
2019-07-17,26454.0,26393.6,26137.75,25273.083333333332,23018.25,22554.5875
2019-07-18,26494.2,26373.6,26233.1,25318.25,23067.591666666667,22565.879166666666
2019-07-19,26634.6,26403.7,26318.4,25380.133333333335,23121.95,22580.5125
2019-07-22,26674.8,26524.2,26398.7,25433.666666666668,23175.475,22592.641666666666
2019-07-23,26795.2,26624.6,26453.9,25500.566666666666,23231.508333333335,22608.95
2019-07-24,26996.0,26725.0,26519.15,25570.816666666666,23288.375,22628.604166666668
2019-07-25,26975.8,26735.0,26514.1,25609.283333333333,23336.875,22644.075
2019-07-26,26815.2,26724.9,26509.05,25646.066666666666,23388.891666666666,22660.8
2019-07-29,26614.4,26644.6,26504.05,25666.133333333335,23438.566666666666,22674.179166666665
2019-07-30,26213.0,26504.1,26448.85,25659.45,23482.725,22684.633333333335
2019-07-31,25851.8,26423.9,26408.75,25657.783333333333,23529.566666666666,22690.4875
2019-08-01,25671.2,26323.5,26348.55,25651.083333333332,23576.9,22696.758333333335
2019-08-02,25571.0,26193.1,26298.4,25657.783333333333,23631.933333333334,22699.270833333332
2019-08-05,25310.0,25962.2,26243.2,25632.683333333334,23676.258333333335,22694.670833333334
2019-08-06,25149.4,25681.2,26152.9,25610.933333333334,23716.233333333334,22693.0
2019-08-07,25008.8,25430.3,26077.65,25575.8,23754.7,22689.654166666667
2019-08-08,25029.0,25350.1,26042.55,25559.083333333332,23797.358333333334,22689.2375
2019-08-09,25169.4,25370.2,26047.55,25554.066666666666,23847.533333333333,22693.416666666668
2019-08-12,25470.6,25390.3,26017.45,25572.466666666667,23897.716666666667,22698.016666666666
2019-08-13,25852.0,25500.7,26002.4,25589.2,23950.908333333333,22704.291666666668
2019-08-14,26133.0,25570.9,25997.4,25607.6,24003.766666666666,22709.308333333334
2019-08-16,26233.2,25631.1,25977.3,25620.983333333334,24054.275,22712.654166666667
2019-08-19,26173.0,25671.2,25932.15,25642.733333333334,24108.133333333335,22718.091666666667
2019-08-20,26253.2,25861.9,25912.05,25669.5,24155.8,22721.4375
2019-08-21,26253.2,26052.6,25866.9,25701.283333333333,24200.125,22726.458333333332
2019-08-22,26353.6,26243.3,25836.8,25734.733333333334,24249.466666666667,22731.895833333332
2019-08-23,26494.2,26363.7,25856.9,25773.2,24290.45,22737.333333333332
2019-08-26,26574.4,26373.7,25871.95,25799.95,24333.933333333334,22743.604166666668
2019-08-27,26654.8,26454.0,25922.15,25831.733333333334,24381.608333333334,22754.058333333334
2019-08-28,26735.0,26494.1,25997.4,25868.533333333333,24430.116666666665,22763.675
2019-08-29,26735.0,26544.3,26057.6,25913.7,24472.766666666666,22773.7125
2019-08-30,26795.2,26644.7,26137.9,25960.533333333333,24520.441666666666,22785.8375
2019-09-02,26976.0,26775.2,26223.2,26017.4,24576.475,22800.054166666665
2019-09-03,27116.4,26885.6,26373.75,26062.566666666666,24632.508333333335,22815.525
2019-09-04,27317.2,27026.1,26539.35,26109.4,24686.033333333333,22833.925
2019-09-05,27397.4,27066.2,26654.75,26146.2,24732.025,22846.466666666667
2019-09-06,27457.6,27126.4,26745.05,26177.983333333334,24779.691666666666,22859.0125
2019-09-09,27297.0,27136.5,26755.1,26204.75,24830.708333333332,22869.883333333335
2019-09-10,27216.8,27166.6,26810.3,26251.583333333332,24886.741666666665,22881.591666666667
2019-09-11,26996.0,27156.6,26825.35,26291.733333333334,24937.758333333335,22892.045833333334
2019-09-16,26875.6,27136.5,26840.4,26325.183333333334,24984.591666666667,22904.591666666667
2019-09-17,26715.0,27086.3,26865.5,26358.633333333335,25034.766666666666,22916.716666666667
2019-09-18,26875.6,27086.3,26930.75,26393.766666666666,25089.966666666667,22932.191666666666
2019-09-19,26875.6,27046.2,26965.9,26425.55,25145.166666666668,22944.7375
2019-09-20,26976.0,26986.0,27006.05,26442.283333333333,25200.366666666665,22958.5375
2019-09-23,27076.4,26976.0,27021.1,26459.016666666666,25252.216666666667,22971.083333333332
2019-09-24,27317.2,27016.1,27071.25,26480.75,25310.758333333335,22989.9
2019-09-25,27277.0,27076.3,27106.4,26495.8,25365.116666666665,23009.970833333333
2019-09-26,27317.0,27096.3,27131.45,26519.216666666667,25421.983333333334,23032.966666666667
2019-09-27,27317.0,27146.5,27151.55,26532.6,25477.183333333334,23056.383333333335
2019-09-30,27357.2,27216.8,27176.65,26547.666666666668,25532.383333333335,23082.729166666668
2019-10-01,27337.2,27327.2,27206.75,26564.4,25591.758333333335,23115.345833333333
2019-10-02,27317.2,27297.1,27191.7,26571.1,25650.3,23144.2
2019-10-04,27196.8,27256.9,27151.55,26589.5,25702.15,23172.8
2019-10-07,27156.6,27236.8,27111.4,26601.216666666667,25755.675,23201.233333333334
2019-10-08,27116.4,27236.8,27106.4,26612.933333333334,25809.2,23229.666666666668
2019-10-10,27076.2,27206.7,27111.4,26633.0,25852.683333333334,23259.770833333332
2019-10-11,27056.0,27186.6,27131.45,26644.7,25881.95,23288.204166666666
2019-10-14,27096.2,27146.5,27121.4,26649.716666666667,25910.383333333335,23314.966666666667
2019-10-15,27076.2,27116.4,27131.45,26653.066666666666,25939.658333333333,23342.983333333334
2019-10-16,26975.8,27046.1,27131.45,26656.416666666668,25964.75,23370.4125
2019-10-17,26735.0,26905.6,27116.4,26653.066666666666,25985.658333333333,23400.770833333332
2019-10-18,26634.6,26845.3,27071.2,26644.7,26012.416666666668,23435.558333333334
2019-10-21,26594.4,26845.3,27051.1,26643.016666666666,26038.341666666667,23473.945833333335
2019-10-22,26674.6,26875.4,27056.1,26643.016666666666,26071.791666666668,23512.0
2019-10-23,26995.8,26985.8,27111.3,26656.4,26113.608333333334,23552.479166666668
2019-10-24,27357.2,27046.1,27126.4,26684.85,26147.066666666666,23591.2875
2019-10-25,27658.4,27146.5,27166.55,26714.966666666667,26180.516666666666,23626.245833333334
2019-10-28,27919.4,27256.9,27201.7,26751.766666666666,26208.95,23663.4625
2019-10-29,28060.0,27367.3,27241.85,26796.933333333334,26228.191666666666,23699.341666666667
2019-10-30,27979.6,27487.7,27266.9,26833.716666666667,26245.75,23734.8
2019-10-31,28059.8,27708.5,27307.05,26883.9,26267.491666666665,23769.508333333335
2019-11-01,28280.6,27969.5,27407.4,26940.766666666666,26299.275,23807.141666666666
2019-11-04,28541.6,28230.5,27537.9,27021.066666666666,26326.875,23845.195833333335
2019-11-05,28902.8,28481.4,27678.4,27109.716666666667,26360.325,23884.504166666666
2019-11-06,29424.8,28702.2,27844.0,27201.716666666667,26388.758333333335,23924.65
2019-11-07,29806.2,28933.0,27989.55,27282.0,26420.541666666668,23963.958333333332
2019-11-08,30067.0,29173.8,28160.15,27348.9,26451.483333333334,24005.354166666668
2019-11-11,30368.0,29454.8,28355.85,27429.183333333334,26500.825,24044.6625
2019-11-12,30568.8,29735.8,28551.55,27502.783333333333,26545.991666666665,24083.554166666665
2019-11-13,30669.2,30047.0,28767.35,27579.733333333334,26593.666666666668,24122.025
2019-11-14,30809.6,30307.9,29008.2,27663.366666666665,26642.175,24162.166666666668
2019-11-15,30950.2,30508.6,29239.05,27747.0,26694.866666666665,24201.891666666666
2019-11-18,31090.6,30729.3,29479.9,27832.3,26750.9,24239.525
2019-11-19,31211.0,30889.9,29685.65,27915.933333333334,26808.608333333334,24277.995833333334
2019-11-20,31331.4,31000.3,29851.25,27994.55,26864.641666666666,24315.2125
2019-11-21,31311.4,31060.5,29996.75,28064.8,26919.0,24350.3375
2019-11-22,31211.0,31080.6,30127.2,28133.383333333335,26966.666666666668,24384.208333333332
2019-11-25,31171.0,31130.8,30292.8,28208.65,27020.191666666666,24420.170833333334
2019-11-26,31211.0,31211.0,30473.4,28288.933333333334,27078.733333333334,24456.966666666667
2019-11-27,31251.0,31291.2,30669.1,28370.883333333335,27142.291666666668,24492.925
2019-11-28,31371.4,31341.4,30824.65,28446.15,27203.341666666667,24527.2125
2019-11-29,31471.8,31341.4,30925.0,28508.033333333333,27262.716666666667,24561.5
2019-12-02,31471.8,31321.4,31025.35,28571.6,27317.083333333332,24599.554166666665
2019-12-03,31451.8,31331.4,31110.65,28633.483333333334,27371.441666666666,24641.370833333334
2019-12-04,31391.6,31321.3,31160.8,28703.733333333334,27424.966666666667,24679.841666666667
2019-12-05,31090.6,31231.0,31145.75,28748.9,27463.441666666666,24711.625
2019-12-06,31010.4,31241.1,31160.85,28817.483333333334,27511.116666666665,24748.008333333335
2019-12-09,30809.6,31140.7,31135.75,28871.0,27561.291666666668,24782.295833333334
2019-12-10,30508.6,30980.2,31095.6,28926.2,27608.966666666667,24816.5875
2019-12-11,30267.8,30829.7,31060.45,28986.416666666668,27655.8,24851.7125
2019-12-12,30267.8,30679.2,31010.3,29044.966666666667,27701.8,24890.604166666668
2019-12-13,30167.4,30588.9,30965.15,29091.8,27742.783333333333,24929.495833333334
2019-12-16,30167.4,30488.5,30904.95,29145.316666666666,27785.433333333334,24971.729166666668
2019-12-17,30207.4,30358.0,30844.7,29195.483333333334,27818.883333333335,25015.216666666667
2019-12-18,30247.6,30257.7,30789.5,29250.683333333334,27854.85,25056.616666666665
2019-12-19,30267.6,30267.7,30749.35,29290.833333333332,27885.791666666668,25095.925
2019-12-20,30227.4,30197.4,30719.25,29337.666666666668,27916.733333333334,25136.066666666666
2019-12-23,30107.0,30137.2,30638.95,29377.816666666666,27948.516666666666,25174.5375
2019-12-24,29946.6,30077.0,30528.6,29414.616666666665,27973.608333333334,25210.5
2019-12-26,29826.2,30036.9,30433.3,29456.433333333334,28002.05,25248.1375
2019-12-27,29966.8,30117.2,30398.2,29509.966666666667,28037.183333333334,25292.966666666667
2019-12-30,30107.4,30167.4,30378.15,29570.183333333334,28070.641666666666,25336.0375
2020-01-02,30268.0,30187.5,30338.0,29633.75,28111.625,25379.108333333334
2020-01-03,30508.8,30227.7,30292.85,29693.966666666667,28147.591666666667,25421.341666666667
2020-01-06,30769.6,30297.9,30277.8,29760.866666666665,28186.9,25466.920833333334
2020-01-07,31030.4,30498.6,30383.15,29839.483333333334,28236.241666666665,25517.183333333334
2020-01-08,31271.2,30689.3,30443.35,29921.45,28283.075,25566.945833333335
2020-01-09,31732.8,31000.4,30568.8,30020.133333333335,28334.925,25621.725
2020-01-10,32234.6,31371.7,30724.35,30123.833333333332,28388.45,25676.420833333334
2020-01-13,32736.4,31753.0,30894.95,30240.916666666668,28448.666666666668,25733.458333333332
2020-01-14,33017.4,32023.9,31070.55,30363.016666666666,28508.041666666668,25787.816666666666
2020-01-15,33438.8,32355.0,31261.2,30488.466666666667,28566.583333333332,25844.266666666666
2020-01-16,33739.8,32736.3,31461.9,30615.583333333332,28629.3,25902.3875
2020-01-17,33880.2,33057.4,31642.55,30724.3,28683.658333333333,25957.583333333332
2020-01-20,33940.4,33338.4,31818.15,30819.633333333335,28738.016666666666,26013.195833333335
2020-01-21,33860.2,33438.8,31968.7,30904.933333333334,28794.891666666666,26065.883333333335
2020-01-22,33699.6,33569.2,32129.25,30991.9,28853.433333333334,26121.1625
2020-01-23,33458.8,33599.3,32299.85,31077.2,28914.483333333334,26176.525
2020-01-28,33218.0,33549.1,32460.4,31154.133333333335,28975.533333333333,26229.129166666666
2020-01-29,33017.4,33478.9,32615.95,31239.45,29036.583333333332,26283.075
2020-01-30,32897.0,33378.6,32701.25,31308.033333333333,29095.966666666667,26336.433333333334
2020-01-31,32616.0,33157.8,32756.4,31353.183333333334,29146.975,26389.454166666666
2020-02-03,32375.2,32917.0,32826.65,31396.666666666668,29208.866666666665,26442.5625
2020-02-04,32455.4,32836.7,32947.05,31450.183333333334,29279.95,26498.091666666667
2020-02-05,32435.2,32726.3,33032.35,31490.316666666666,29346.016666666666,26550.358333333334
2020-02-06,32595.6,32746.3,33092.55,31540.483333333334,29411.241666666665,26604.3
2020-02-07,32937.0,32776.5,33172.85,31592.35,29470.625,26659.079166666666
2020-02-10,33318.4,32846.8,33223.05,31642.533333333333,29535.858333333334,26716.7875
2020-02-11,33539.2,32997.3,33273.2,31697.716666666667,29600.25,26775.579166666666
2020-02-12,33900.6,33167.9,33323.4,31759.6,29669.666666666668,26836.716666666667
2020-02-13,34422.6,33509.1,33443.85,31841.566666666666,29752.466666666667,26903.370833333334
2020-02-14,34924.4,33930.7,33544.25,31923.533333333333,29835.266666666666,26971.7
2020-02-17,35386.0,34352.2,33634.6,32000.483333333334,29916.391666666666,27036.095833333333
2020-02-18,35867.8,34703.5,33770.1,32085.783333333333,30000.858333333334,27100.491666666665
2020-02-19,36590.4,35245.5,33985.9,32197.85,30096.2,27172.833333333332
2020-02-20,37052.0,35737.3,34241.8,32319.95,30192.375,27241.4125
2020-02-21,37433.2,36178.8,34477.65,32442.05,30287.716666666667,27310.825
2020-02-24,37553.6,36469.8,34658.3,32532.366666666665,30370.508333333335,27376.058333333334
2020-02-25,37694.0,36780.9,34889.1,32626.033333333333,30457.483333333334,27443.8
2020-02-26,37453.0,37021.7,35094.8,32714.683333333334,30542.783333333333,27507.775
2020-02-27,36971.2,37011.6,35260.35,32786.6,30616.375,27568.408333333333
2020-02-28,36268.8,36851.0,35390.85,32841.8,30674.916666666668,27625.695833333335
2020-03-02,35927.6,36740.6,35546.4,32903.683333333334,30737.641666666666,27685.075
2020-03-03,35506.2,36600.1,35651.8,32963.9,30798.691666666666,27742.3625
2020-03-04,35325.6,36389.3,35817.4,33042.51666666667,30873.125,27802.575
2020-03-05,35365.8,36168.5,35952.9,33142.86666666667,30945.883333333335,27862.7875
2020-03-06,35506.2,35887.5,36033.15,33216.45,31016.966666666667,27923.8375
2020-03-09,35205.2,35566.4,36018.1,33269.98333333333,31070.491666666665,27978.616666666665
2020-03-10,35125.0,35315.6,36048.25,33348.6,31137.4,28037.579166666666
2020-03-11,34703.6,35014.6,36018.15,33412.166666666664,31199.291666666668,28091.941666666666
2020-03-12,33961.0,34663.4,35837.5,33450.63333333333,31247.8,28141.283333333333
2020-03-13,33298.6,34402.4,35626.7,33477.38333333333,31284.591666666667,28187.279166666667
2020-03-16,32495.6,33850.4,35295.5,33464.0,31304.658333333333,28224.9125
2020-03-17,31471.8,33298.4,34949.25,33453.96666666667,31324.725,28262.545833333334
2020-03-18,30347.8,32525.7,34457.5,33420.51666666667,31335.6,28293.908333333333
2020-03-19,29264.0,31612.5,33890.5,33367.0,31328.916666666668,28319.8375
2020-03-20,28882.8,31090.7,33489.1,33365.333333333336,31351.5,28358.308333333334
2020-03-23,28722.2,30608.9,33087.65,33348.6,31363.208333333332,28392.595833333333
2020-03-24,29003.2,30237.5,32776.55,33375.35,31394.983333333334,28436.083333333332
2020-03-25,29545.0,29946.4,32480.5,33397.083333333336,31426.758333333335,28479.570833333335
2020-03-26,30207.2,29735.6,32199.5,33387.03333333333,31448.5,28520.129166666666
2020-03-27,30327.6,29605.2,32003.8,33383.683333333334,31476.933333333334,28563.616666666665
2020-03-30,30709.0,29715.6,31783.0,33385.35,31509.55,28605.85
2020-03-31,30749.2,29876.2,31587.3,33395.38333333333,31544.675,28650.175
2020-04-01,30588.6,30066.8,31296.25,33382.0,31571.433333333334,28690.316666666666
2020-04-02,30849.6,30528.4,31070.45,33371.96666666667,31605.725,28729.204166666666
2020-04-03,31050.2,30688.9,30889.8,33365.26666666667,31643.358333333334,28762.654166666667
2020-04-06,31351.4,31030.2,30819.55,33353.566666666666,31686.85,28798.616666666665
2020-04-07,31532.0,31140.6,30689.05,33336.833333333336,31730.333333333332,28834.995833333334
2020-04-08,31833.2,31210.9,30578.65,33306.73333333333,31773.825,28869.2875
2020-04-09,31873.4,31361.5,30548.55,33276.63333333333,31819.825,28902.741666666665
2020-04-10,32014.0,31532.1,30568.65,33246.53333333333,31867.5,28939.958333333332
2020-04-13,31893.4,31622.4,30669.0,33199.7,31907.641666666666,28972.991666666665
2020-04-14,31873.4,31702.7,30789.45,33169.6,31946.95,29009.370833333334
2020-04-16,32174.4,32003.8,31035.3,33159.566666666666,31989.6,29051.604166666668
2020-04-17,32736.4,32304.9,31416.65,33182.98333333333,32043.958333333332,29095.5125
2020-04-20,33298.4,32656.2,31672.55,33213.1,32102.5,29141.508333333335
2020-04-21,34021.0,32957.2,31993.7,33246.55,32161.875,29185.4125
2020-04-22,34723.4,33298.4,32219.5,33295.05,32224.591666666667,29226.391666666666
2020-04-23,35526.2,33850.3,32530.6,33368.63333333333,32304.041666666668,29274.895833333332
2020-04-24,35967.8,34352.1,32856.8,33438.88333333333,32373.458333333332,29320.475
2020-04-27,36329.0,34813.7,33172.9,33522.51666666667,32437.85,29368.5625
2020-04-28,36710.4,35365.7,33494.05,33607.816666666666,32502.241666666665,29414.558333333334
2020-04-29,36991.4,35857.4,33780.05,33673.05,32561.616666666665,29460.970833333333
2020-05-04,37031.6,36278.9,34141.35,33751.666666666664,32620.991666666665,29504.875
2020-05-06,37694.0,36830.9,34567.9,33863.75,32702.116666666665,29561.329166666666
2020-05-07,38577.2,37453.1,35054.65,33992.53333333333,32792.441666666666,29621.9625
2020-05-08,39420.2,38065.3,35511.25,34116.3,32879.416666666664,29690.120833333334
2020-05-11,40363.6,38677.5,35987.95,34241.75,32969.73333333333,29757.8625
2020-05-12,41487.6,39259.6,36554.95,34383.916666666664,33071.75833333333,29832.7125
2020-05-13,42170.0,39932.0,37142.05,34509.36666666667,33175.46666666667,29908.820833333335
2020-05-14,42932.8,40755.0,37784.35,34659.9,33291.71666666667,29993.291666666668
2020-05-15,43555.0,41487.6,38426.65,34797.05,33398.76666666667,30074.833333333332
2020-05-18,44097.0,42230.3,39043.85,34927.51666666667,33506.65,30157.629166666666
2020-05-19,44317.8,42902.7,39590.8,35027.86666666667,33612.85833333333,30238.75
2020-05-20,44919.8,43544.9,40187.9,35165.01666666667,33742.48333333333,30330.741666666665
2020-05-21,45421.6,44177.2,40815.15,35325.6,33883.825,30425.245833333334
2020-05-22,46445.4,45000.2,41532.75,35538.03333333333,34035.2,30527.695833333335
2020-05-25,48332.2,46214.6,42446.05,35814.03333333333,34220.03333333333,30649.383333333335
2020-05-26,50339.4,47328.6,43294.1,36101.73333333333,34408.208333333336,30775.25
2020-05-27,51503.6,48211.7,44071.85,36376.05,34581.325,30892.333333333332
2020-05-28,52687.8,49054.7,44904.85,36693.85,34767.825,31015.270833333332
2020-05-29,53350.0,49897.7,45692.65,36989.9,34946.791666666664,31131.9375
2020-06-01,53189.4,50760.8,46495.55,37287.63333333333,35125.76666666667,31248.604166666668
2020-06-02,52768.0,51553.7,47228.2,37555.26666666667,35298.89166666667,31361.929166666665
2020-06-03,52326.4,51915.0,47729.95,37789.433333333334,35466.15,31464.795833333334
2020-06-04,51804.6,52246.2,48211.7,38052.05,35634.25,31572.683333333334
2020-06-05,51302.8,52326.4,48663.3,38331.36666666667,35800.675,31680.983333333334
2020-06-08,51001.6,52095.5,49155.05,38610.683333333334,35979.64166666667,31794.304166666665
2020-06-09,50800.8,51784.4,49556.5,38896.7,36154.433333333334,31905.116666666665
2020-06-10,51302.6,51814.5,50013.1,39234.566666666666,36342.6,32022.2
2020-06-11,51744.0,51774.3,50414.5,39589.166666666664,36533.275,32138.029166666667
2020-06-12,52346.2,51824.5,50861.1,39985.583333333336,36724.791666666664,32255.1125
2020-06-15,52185.8,51593.7,51177.25,40336.85,36895.40833333333,32357.145833333332
2020-06-16,52527.0,51663.9,51608.8,40744.96666666667,37082.74166666667,32468.795833333334
2020-06-17,52567.2,51934.9,51924.95,41176.5,37271.75,32578.770833333332
2020-06-18,52507.0,52125.5,52185.85,41557.85,37461.59166666667,32689.1625
2020-06-19,52406.6,52376.4,52351.4,41959.28333333333,37653.941666666666,32801.229166666664
2020-06-22,53269.6,52727.7,52411.6,42359.05,37867.2,32920.40416666667
2020-06-23,54012.2,53269.6,52527.0,42783.9,38090.49166666667,33046.270833333336
2020-06-24,54795.0,53681.1,52747.8,43225.48333333333,38306.25833333333,33171.72083333333
2020-06-25,55236.6,53871.8,52823.05,43633.6,38508.64166666667,33289.64166666667
2020-06-26,55678.2,54042.4,52933.45,44040.05,38712.7,33412.1625
2020-06-29,55417.2,54343.4,52968.55,44414.71666666667,38905.05,33526.32083333333
2020-06-30,54855.2,54433.7,53048.8,44806.11666666667,39094.058333333334,33640.479166666664
2020-07-01,54333.4,54564.2,53249.55,45182.46666666667,39277.21666666667,33756.729166666664
2020-07-02,54775.0,55005.8,53565.65,45610.666666666664,39487.96666666667,33885.520833333336
2020-07-03,55557.8,55618.0,53997.2,46057.25,39705.40833333333,34020.166666666664
2020-07-06,56882.6,56149.9,54438.8,46527.26666666667,39932.05,34160.25
2020-07-07,58608.8,56732.0,55000.8,47037.416666666664,40172.075,34310.370833333334
2020-07-08,60957.2,57645.3,55663.2,47606.11666666667,40441.375,34474.708333333336
2020-07-09,63767.2,59271.1,56571.45,48256.76666666667,40751.65,34659.11666666667
2020-07-10,66236.0,60896.9,57469.65,48919.13333333333,41059.416666666664,34844.35833333333
2020-07-13,68303.4,62593.0,58468.2,49563.1,41366.35,35025.004166666666
2020-07-14,69608.0,64108.4,59271.05,50156.88333333333,41658.225,35198.120833333334
2020-07-15,69989.2,65473.2,60018.7,50710.51666666667,41946.75,35370.82083333333
2020-07-16,68644.4,66205.8,60605.8,51202.26666666667,42207.683333333334,35530.558333333334
2020-07-17,67420.0,66828.0,61223.0,51702.38333333333,42474.46666666667,35694.475
2020-07-20,65734.0,67018.7,61584.3,52147.316666666666,42721.183333333334,35848.35833333333
2020-07-21,64650.2,67129.1,61930.55,52583.88333333333,42976.25833333333,36006.42083333333
2020-07-22,63867.4,66928.3,62286.8,53035.48333333333,43237.183333333334,36166.575
2020-07-23,64168.6,66406.5,62838.8,53522.23333333333,43522.375,36334.675
2020-07-24,64148.6,65784.3,63340.6,53988.9,43798.35833333333,36503.6125
2020-07-27,64811.0,65272.5,63932.75,54465.61666666667,44069.333333333336,36674.64166666667
2020-07-28,65353.0,65001.6,64555.0,54944.0,44347.833333333336,36846.925
2020-07-29,65895.0,64881.2,65177.2,55385.566666666666,44624.65833333333,37017.95
2020-07-30,65995.2,65081.9,65643.85,55807.066666666666,44899.8,37185.2125
2020-07-31,66758.0,65453.3,66140.65,56267.05,45191.675,37363.76666666667
2020-08-03,68343.6,66577.3,66798.0,56797.28333333333,45519.51666666667,37559.88333333333
2020-08-04,69969.4,67661.2,67395.15,57317.48333333333,45850.7,37760.183333333334
2020-08-05,71535.0,68715.0,67821.65,57832.65,46171.00833333333,37961.7375
2020-08-06,72819.6,69407.4,67906.95,58297.63333333333,46478.76666666667,38157.01666666667
2020-08-07,73201.0,69979.5,67881.9,58737.55,46767.3,38341.84583333333
2020-08-10,72799.6,70571.6,67922.05,59189.166666666664,47058.34166666667,38529.6
2020-08-11,72097.0,71033.2,68017.4,59632.416666666664,47330.14166666667,38713.17083333333
2020-08-12,71434.6,71484.8,68183.0,60042.21666666667,47603.61666666667,38897.995833333334
2020-08-13,71294.2,72056.9,68569.4,60453.683333333334,47889.64166666667,39088.67916666667
2020-08-14,71675.4,72438.2,68945.75,60840.05,48189.041666666664,39279.775
2020-08-18,72558.4,72679.0,69628.15,61208.01666666667,48511.025,39484.254166666666
2020-08-19,73521.8,72809.4,70235.3,61564.28333333333,48833.00833333333,39687.895833333336
2020-08-20,73943.4,72689.0,70702.0,61912.2,49144.125,39880.25
2020-08-21,74324.8,72809.5,71108.45,62256.76666666667,49475.308333333334,40075.1125
2020-08-24,75027.4,73351.4,71665.45,62646.5,49818.2,40277.92083333333
2020-08-25,75148.0,73853.2,72212.4,63037.9,50162.76666666667,40480.729166666664
2020-08-26,75770.4,74646.1,72839.65,63481.15,50518.208333333336,40695.666666666664
2020-08-27,77617.0,75780.2,73632.5,64019.75,50904.59166666667,40925.2375
2020-08-28,79042.0,76683.4,74370.15,64526.55,51289.3,41153.13333333333
2020-08-31,80125.8,77576.6,75007.4,65048.416666666664,51689.89166666667,41380.191666666666
2020-09-01,80948.6,78048.3,75363.65,65533.48333333333,52072.083333333336,41604.74166666667
2020-09-02,81751.4,78760.9,75785.15,66060.36666666667,52478.53333333333,41838.9125
2020-09-03,81731.2,79674.1,76181.55,66555.46666666666,52895.01666666667,42071.40833333333
2020-09-04,81590.8,80316.4,76562.95,67013.78333333334,53301.475,42293.03333333333
2020-09-07,80988.8,80557.3,76954.35,67435.3,53710.441666666666,42507.55
2020-09-08,80527.2,80737.9,77295.55,67895.26666666666,54116.058333333334,42720.39166666667
2020-09-09,79403.2,80577.3,77611.7,68300.05,54522.50833333333,42929.05416666667
2020-09-10,78419.8,80075.5,77927.85,68709.85,54943.175,43136.04583333333
2020-09-11,77496.4,79543.6,78113.5,69096.23333333334,55327.041666666664,43339.270833333336
2020-09-14,76753.6,78871.2,78223.9,69464.21666666666,55711.75,43537.479166666664
2020-09-15,76392.4,78459.8,78254.05,69822.16666666667,56090.60833333333,43742.79583333333
2020-09-16,76111.4,77757.3,78259.1,70141.65,56462.775,43944.76666666667
2020-09-17,75529.2,76974.5,78324.3,70437.7,56831.59166666667,44140.04583333333
2020-09-18,75288.4,76392.4,78354.4,70767.21666666666,57200.40833333333,44338.67083333333
2020-09-21,74927.2,75840.4,78198.85,71068.3,57554.175,44531.8625
2020-09-22,73803.2,75097.8,77917.85,71354.33333333333,57884.525,44714.6
2020-09-23,73341.6,74726.5,77651.9,71682.18333333333,58244.15,44907.791666666664
2020-09-24,72579.0,74054.1,77064.8,71958.16666666667,58570.316666666666,45088.020833333336
2020-09-25,71715.8,73502.1,76522.85,72178.95,58894.808333333334,45269.083333333336
2020-09-28,71896.4,73411.8,76141.5,72429.85,59243.55,45465.2
2020-09-29,72358.0,73080.6,75770.2,72643.95,59585.60833333333,45657.97083333333
2020-10-05,72558.6,72950.1,75353.7,72844.66666666667,59941.041666666664,45857.433333333334
2020-10-06,73742.8,73160.9,75067.7,73023.63333333333,60314.875,46067.35
2020-10-07,74907.0,73311.4,74851.9,73107.26666666666,60682.01666666667,46274.75833333333
2020-10-08,75308.4,73602.4,74721.4,73185.88333333333,61052.50833333333,46480.075
2020-10-12,75589.4,73973.7,74535.75,73251.11666666667,61407.10833333333,46677.02916666667
2020-10-13,75649.6,74104.1,74415.3,73348.13333333333,61752.50833333333,46871.05416666667
2020-10-14,75127.8,74435.3,74244.7,73451.85,62081.183333333334,47062.57083333333
2020-10-15,74385.2,74646.1,74074.1,73585.66666666667,62393.96666666667,47248.23333333333
